station_name,latitude,longitude
TILWARA RAILWAY STN,25.8302463,72.2455699
KHED TEMPLE HLT RAILWAY STN,25.8302463,72.2455699
BALRAI RAILWAY STN,26.9208482,78.830124
BARRAJPUR RAILWAY STN,27.4307473,82.1805203
BALRAMPUR RAILWAY STN,27.4307473,82.1805203
BALSAMAND RAILWAY STN,27.5742513,74.4764111
SANVRAD RAILWAY STN,27.5742513,74.4764111
BALUGAON RAILWAY STN,20.1783322,85.1129236
KALUNGA RAILWAY STN,20.1783322,85.1129236
MAMANDURU RAILWAY STN,13.1621303,78.6228504
BALURGHAT RAILWAY STN,25.2372834,88.7830612
BALWARA RAILWAY STN,25.4927612,72.5411869
TIKIAPARA RAILWAY STN,22.756919,88.5072549
DASHNAGAR RAILWAY STN,22.756919,88.5072549
BAMANHERI RAILWAY STN,29.5183515,77.6965573
BAMNIA RAILWAY STN,23.0959442,74.7615033
BHAIRONGARH RAILWAY STN,23.0959442,74.7615033
DHIRERA RAILWAY STN,28.3619473,73.5180716
BAMANWALI RAILWAY STN,28.3619473,73.5180716
MANDI BAMORA RAILWAY STN,23.134079,75.6964405
BAMHNI BANJAR RAILWAY STN,22.4770863,80.3686488
SHUJAATPUR RAILWAY STN,25.6140341,81.4086665
BAMHRAULI RAILWAY STN,25.684416,80.2014543
BAMLA RAILWAY STN,28.8066338,76.2452836
DHANA KHERLI RAILWAY STN,26.9236538,77.6020569
BAMOUR GAON RAILWAY STN,26.3589677,78.092539
BANMOR RAILWAY STN,26.3589677,78.092539
BAMRA RAILWAY STN,22.0525565,84.288444
SUJNIPARA RAILWAY STN,25.689644,88.1510962
BANAHI RAILWAY STN,25.5690347,84.374576
BANAR RAILWAY STN,26.3430678,73.1526623
BARAKALAN RAILWAY STN,25.74623,83.0321097
BANAS RAILWAY STN,24.7067221,72.9785353
BANAVAR RAILWAY STN,13.4069216,76.1620258
BANBASA RAILWAY STN,28.9910774,80.0800325
BANDA JUNCTION,25.4762689,80.3395498
BANI RAILWAY STN,25.4762689,80.3395498
BANDAKPUR RAILWAY STN,23.8457518,79.5743915
KARHIYA BHADELI RAILWAY STN,23.8457518,79.5743915
BANDANWARA RAILWAY STN,26.1298069,74.7044425
BANDEL JUNCTION,22.934201,88.3714181
BANDHUA RAILWAY STN,24.7607946,85.0623105
BANDIKUI JUNCTION,27.0479959,76.5701145
BANDRA RAILWAY STN,19.0595596,72.8295287
TANGLA RAILWAY STN,12.9715987,77.5945627
LANGAL RAILWAY STN,12.9715987,77.5945627
KSR BENGALURU RAILWAY STN,12.9715987,77.5945627
YESVANTPUR JUNCTION,12.9715987,77.5945627
KRISHNARAJAPURM RAILWAY STN,12.9715987,77.5945627
BENGALURU CANT RAILWAY STN,12.9715987,77.5945627
WHITEFIELD RAILWAY STN,12.9715987,77.5945627
YELHANKA JUNCTION,12.9715987,77.5945627
MALLESWARAM RAILWAY STN,12.9715987,77.5945627
BANASWADI RAILWAY STN,12.9715987,77.5945627
BENGALURU EAST RAILWAY STN,12.9715987,77.5945627
CARMELARAM RAILWAY STN,12.9715987,77.5945627
BAIYYAPPANAHALI RAILWAY STN,12.9715987,77.5945627
BYATRAYANHALLI RAILWAY STN,12.9715987,77.5945627
BANGARAPET RAILWAY STN,12.9923861,78.1767503
BANGARMAU RAILWAY STN,26.8917079,80.2126756
LABHA RAILWAY STN,25.4589999,87.7394225
BANDH BARETA RAILWAY STN,26.898911,77.358284
KURHANI RAILWAY STN,25.9757118,85.3472155
JAWAD ROAD RAILWAY STN,24.5866124,74.751263
BISALWAS KALAN RAILWAY STN,24.5866124,74.751263
BANGRIPOSI RAILWAY STN,22.152718,86.5413297
BANGROD RAILWAY STN,23.4054803,75.1063735
BANIHAL RAILWAY STN,33.4370131,75.1939345
NIWAS ROAD RAILWAY STN,23.4973686,75.2304038
BHARSENDI RAILWAY STN,23.4973686,75.2304038
JHILAHI RAILWAY STN,27.0578612,82.1863182
BANKA RAILWAY STN,24.8874179,86.919838
BANKA GHAT RAILWAY STN,25.5469274,85.2737474
BANKAPASI RAILWAY STN,23.5710654,88.0473119
PAKHNA RAILWAY STN,26.6797026,82.8977058
BANKHEDI RAILWAY STN,22.7690544,78.5348565
BANKURA RAILWAY STN,23.2312686,87.0783875
BANMANKHI JUNCTION,25.889057,87.1912482
BANNI KOPPA RAILWAY STN,15.3877249,75.9419693
BANO RAILWAY STN,22.6499173,84.9219115
KANAROAN RAILWAY STN,22.6499173,84.9219115
MAHABUANG RAILWAY STN,22.6499173,84.9219115
BANSI PAHARPUR RAILWAY STN,24.3260667,74.3895419
BANISAR RAILWAY STN,23.5461394,74.4349761
BANTANAHAL RAILWAY STN,15.1907794,77.303723
BANTHRA RAILWAY STN,27.9245892,79.82127
BANTVA RAILWAY STN,21.4900542,70.0749046
BANTAWALA RAILWAY STN,12.8817517,75.0299071
BAOLI RAILWAY STN,29.1399334,77.2682774
BAP RAILWAY STN,27.37193,72.3488721
BAPATLA RAILWAY STN,15.9039445,80.4671375
STUARTPURAM RAILWAY STN,15.9039445,80.4671375
BAR RAILWAY STN,27.0238036,74.2179326
RAJKHARSAWAN JUNCTION,22.7366473,85.8166235
TENYA RAILWAY STN,23.8326295,88.1559741
LOHGARA RAILWAY STN,25.2557907,81.7212616
CHOWRIGACHA RAILWAY STN,23.9518442,88.1803557
BARABANKI JUNCTION,26.9268042,81.1833809
BARABHUM RAILWAY STN,23.0280303,86.3604859
CHANDRAKONA RD RAILWAY STN,22.7439761,87.3488086
BARADWAR RAILWAY STN,22.0052302,82.8123072
BARAHAT RAILWAY STN,24.9143608,87.006192
BARHIYA RAILWAY STN,25.283259,86.0229167
DINKAR GRAM SIM RAILWAY STN,25.283259,86.0229167
DUMRI HALT RAILWAY STN,25.283259,86.0229167
KUMARGANJ RAILWAY STN,23.084853,88.4450106
BARAKAR RAILWAY STN,23.7392879,86.8181378
BARAL RAILWAY STN,28.4841398,77.7959825
BARALA RAILWAY STN,24.4296046,88.0130707
PIARDOBA RAILWAY STN,22.2237025,87.2195292
BARAMATI RAILWAY STN,18.1791791,74.6077971
BARAMULA RAILWAY STN,34.1990498,74.3499496
BARAN RAILWAY STN,25.1012882,76.5119321
BARI RAILWAY STN,25.1012882,76.5119321
DARA RAILWAY STN,25.1012882,76.5119321
JAMIRGHATA RAILWAY STN,22.6437356,88.3776948
BARARA RAILWAY STN,30.2120078,77.0401544
TARCHERRA BRLRM RAILWAY STN,27.1817432,77.1312586
UTRAHTIA RAILWAY STN,26.7649162,80.9777722
BARAUNI JUNCTION,25.4657481,85.9913923
BARAUT RAILWAY STN,29.0996906,77.261897
BHITI RAILWAY STN,29.0996906,77.261897
BARABIL RAILWAY STN,22.1112096,85.3858538
BORDHAI RAILWAY STN,21.9355789,78.3130951
BARCHI ROAD RAILWAY STN,21.9355789,78.3130951
BAIHATA RAILWAY STN,26.3414458,91.7028015
BARDDHAMAN JUNCTION,23.2324214,87.8614793
BARDOLI RAILWAY STN,21.1255374,73.1122499
BAREILLY RAILWAY STN,28.3670355,79.4304381
BAREILLY CITY RAILWAY STN,28.3670355,79.4304381
IZZATNAGAR RAILWAY STN,28.3670355,79.4304381
UBARNI RAILWAY STN,28.3670355,79.4304381
BAREILLY CANTT,28.3670355,79.4304381
BAREILLY RAILWAY STN,28.3670355,79.4304381
SAIYEDPUR BHTRI RAILWAY STN,26.3532755,82.6780463
BARETA RAILWAY STN,29.8635221,75.6964405
KAGANGARH RAILWAY STN,29.8635221,75.6964405
BARETH RAILWAY STN,23.9163378,77.9981316
BAKSHI KA TALAB RAILWAY STN,26.984218,80.9269446
BARGARH RAILWAY STN,25.137687,81.455364
BARGI RAILWAY STN,22.9956926,79.8793833
BARH RAILWAY STN,25.4722676,85.7081842
BARHAN RAILWAY STN,27.3312836,78.1934911
DHEENA RAILWAY STN,27.3312836,78.1934911
BARHARA RAILWAY STN,25.6889818,84.7237198
BARHARWA JUNCTION,24.8566197,87.7775631
MANZURGARHI RAILWAY STN,27.943111,78.1014662
SITABINJ RAILWAY STN,21.4248111,85.8191842
NILAKANTHESWAR RAILWAY STN,21.4248111,85.8191842
TELIA HALT RAILWAY STN,25.3047113,85.4195011
BARHNI RAILWAY STN,27.4975259,82.787235
BIHARIGANJ RAILWAY STN,25.7249659,86.9836798
BARI SADRI RAILWAY STN,24.4133019,74.4712937
BERIA DAULAT RAILWAY STN,30.066753,79.0192997
BARIARPUR RAILWAY STN,25.2885718,86.5728785
BARIPADA RAILWAY STN,21.9319838,86.7465928
BAIGUDA RAILWAY STN,21.9319838,86.7465928
BHANJPUR RAILWAY STN,21.9319838,86.7465928
AMARPURA RAILWAY STN,26.1154562,74.2590148
BARIWALA RAILWAY STN,30.5379151,74.6524859
BARKA RAILWAY STN,27.998449,77.8846028
KUMENDI RAILWAY STN,23.7647605,84.3620913
BARKA KANA RAILWAY STN,23.6227489,85.4607639
JUNG BAHADURGNJ RAILWAY STN,27.7781242,80.1747272
HAZARIBAGH RD RAILWAY STN,24.1685344,85.8991438
MAHESHMUNDA RAILWAY STN,23.3765183,85.7897284
BARKUR RAILWAY STN,13.4671736,74.7492098
BARLAI RAILWAY STN,24.4214704,75.3266416
BARMER RAILWAY STN,25.7521467,71.3966865
UTARLAI RAILWAY STN,25.7521467,71.3966865
BARNAGAR RAILWAY STN,23.0504394,75.3773549
BARNALA RAILWAY STN,30.3819446,75.5467979
HADIAYA RAILWAY STN,30.3819446,75.5467979
BAROG RAILWAY STN,30.8883473,77.0765927
RAMSINGHPUR RAILWAY STN,29.168991,73.3136088
MADWARANI RAILWAY STN,21.6858897,82.5789781
SARAGBUNDIA RAILWAY STN,21.6858897,82.5789781
BARPALI RAILWAY STN,21.1813399,83.5975882
BAGDIHI RAILWAY STN,21.9399965,84.21207
PANPALI RAILWAY STN,21.9399965,84.21207
BARPATHAR RAILWAY STN,26.2763136,93.897383
BARPETA ROAD RAILWAY STN,26.5016673,90.9701192
BARRACKPORE RAILWAY STN,22.766117,88.3515562
BARSI TAKLI RAILWAY STN,20.5776336,77.0650809
BARSOLA RAILWAY STN,29.3913743,76.2290823
BARUA BAMUNGAON RAILWAY STN,26.6964463,94.0006003
KURWAI KETHORA RAILWAY STN,24.0966809,78.1136794
BARUIPUR JUNCTION,22.3599251,88.4325462
BARUNA RAILWAY STN,25.4610565,85.0012541
GHORAGHATA RAILWAY STN,22.4607161,87.9359313
DEULTI RAILWAY STN,22.4607161,87.9359313
BAITARANI ROAD RAILWAY STN,20.9877648,86.2345131
NILGIRI ROAD RAILWAY STN,21.4266443,86.8511233
KHANTAPARA RAILWAY STN,21.4266443,86.8511233
BARUVA RAILWAY STN,18.8849403,84.5837904
MAHUAWA KHURD RAILWAY STN,26.8731796,83.6055732
BARWA SAGAR RAILWAY STN,25.3748314,78.732033
BARWADIH JUNCTION,23.8475182,84.1171249
BARWAHA RAILWAY STN,22.2532435,76.0407918
BARWALA RAILWAY STN,29.3641876,75.9056753
BARGAWAN RAILWAY STN,22.0363157,74.903339
BARSALI RAILWAY STN,22.0363157,74.903339
GIRDHARPUR RAILWAY STN,26.4600376,78.5717631
BASAI RAILWAY STN,25.147738,78.4055514
MATARILA RAILWAY STN,27.1524288,78.0506877
PARISAL RAILWAY STN,27.6881174,76.6354952
KAKARGHATTI RAILWAY STN,26.1869652,85.9496152
GANJ KHAWAJA RAILWAY STN,25.2778201,83.1890148
DUHAI RAILWAY STN,28.7380198,77.4804133
SARAI BANJARA RAILWAY STN,30.5349886,76.5098017
BHILGAON RAILWAY STN,26.3038132,93.9291984
BASAR RAILWAY STN,18.8818895,77.9528861
CHHEHARTA RAILWAY STN,31.6170469,74.7936828
KALYANI RAILWAY STN,22.9867569,87.8549755
JLALPR PANWARA RAILWAY STN,27.0671328,79.8492812
SANHERA HALT RAILWAY STN,28.9009236,77.303723
BASIRHAT RAILWAY STN,22.6590646,88.8572047
BANSKHO RAILWAY STN,27.0238036,74.2179326
BASMAT RAILWAY STN,19.3301963,77.1589479
GANJ BASODA RAILWAY STN,23.8493926,77.9370968
BASSI RAILWAY STN,26.8419275,76.0521171
BASSI BERISAL RAILWAY STN,26.8419275,76.0521171
NOGANWAN RAILWAY STN,30.6861187,76.4042404
BASSI PATHANAM RAILWAY STN,30.6861187,76.4042404
BASTA RAILWAY STN,21.6967772,87.0599282
N MAYURBHANJ RD RAILWAY STN,21.6967772,87.0599282
BELAGULA RAILWAY STN,12.3728225,76.5762756
KRISHNARAJASGRA RAILWAY STN,12.3728225,76.5762756
BASTI RAILWAY STN,26.8139844,82.7629893
BASUGAON RAILWAY STN,26.4630343,90.4195876
BASUKINATH RAILWAY STN,24.3863547,87.0799077
BASWA RAILWAY STN,27.1490888,76.5828686
GOLANA HALT RAILWAY STN,27.1490888,76.5828686
BARAIGRAM JUNCTION,24.7111515,92.3398265
BATALA JUNCTION,31.8195248,75.2035876
BATASPUR RAILWAY STN,23.8843729,87.6913936
CHAURAKHERI RAILWAY STN,22.9734229,78.6568942
MOTIPURA CHAUKI RAILWAY STN,24.5530152,77.0593246
KATAR SINGHWALA RAILWAY STN,30.210994,74.9454745
BATHINDA CANTT. RAILWAY STN,30.210994,74.9454745
BATHNAHA RAILWAY STN,26.6400936,85.5763299
BAURIA JUNCTION,22.503717,88.1692159
BAWAL RAILWAY STN,28.1094308,76.6025423
BAWANI KHERA RAILWAY STN,28.944937,76.0333885
JITAKHERI RAILWAY STN,28.944937,76.0333885
PATILADAHA RAILWAY STN,26.5042332,90.7925121
BAYANA JUNCTION,26.912141,77.2886259
BIRAMBAD RAILWAY STN,26.912141,77.2886259
BAYTU RAILWAY STN,25.8970237,71.7665209
BAZARSAU RAILWAY STN,23.8731015,88.1840118
MIANGRAM RAILWAY STN,23.8731015,88.1840118
SAHADAI BUZURG RAILWAY STN,25.65063,85.4436283
BAZPUR RAILWAY STN,29.1585345,79.1463868
BEAS RAILWAY STN,31.5130794,75.2869121
BEAWAR RAILWAY STN,26.104585,74.3199038
BECHARJI RAILWAY STN,23.493403,72.0431866
BEDETTI RAILWAY STN,26.2006043,92.9375739
BEGU SARAI RAILWAY STN,25.4181638,86.1271542
BAISWARA RAILWAY STN,25.5665082,79.5181884
TALBAHAT RAILWAY STN,30.1714092,77.6163803
BIHIYA RAILWAY STN,25.5555878,84.4671424
ROHANA KALAN RAILWAY STN,24.738535,82.7333655
BAHMAN DIWANA RAILWAY STN,30.2206404,74.8521752
BEKAL FORT RAILWAY STN,12.4203532,75.0231457
KOTIKULAM RAILWAY STN,12.4203532,75.0231457
BELA RAILWAY STN,24.9694491,84.973511
JHADUPUDI RAILWAY STN,19.0205363,84.6235495
AMBEWADI RAILWAY STN,15.8496953,74.4976741
BELAPUR RAILWAY STN,19.0237174,73.0403933
BELASAR RAILWAY STN,27.9920155,73.6321922
CHILHIA RAILWAY STN,26.9059433,83.5523205
KAJRAT NAWADIH RAILWAY STN,24.6126881,84.0365679
BELDANGA RAILWAY STN,23.9358993,88.2514651
BASULDANGA RAILWAY STN,23.9358993,88.2514651
BELGAHNA RAILWAY STN,22.4323168,82.0338477
TENGANMADA RAILWAY STN,22.4323168,82.0338477
ASVALI RAILWAY STN,19.8385329,73.7183639
BELAGAVI RAILWAY STN,15.8496953,74.4976741
BELA BELA RAILWAY STN,15.8496953,74.4976741
BELGHARIA RAILWAY STN,22.6670286,88.379635
PAYRADANGA RAILWAY STN,22.6670286,88.379635
BELHA RAILWAY STN,21.9628018,82.0490856
BHEDUASOL RAILWAY STN,23.1355651,87.3599795
BAIHATOLA RAILWAY STN,23.2361461,82.0788445
BELLAMKONDA RAILWAY STN,16.4906122,80.0061965
BELLAMPALLI RAILWAY STN,19.0715462,79.4911571
BALLARI JUNCTION,15.1393932,76.9214428
HADDINAGUNDU RAILWAY STN,15.1393932,76.9214428
BALLARI CANTT,15.1393932,76.9214428
BELPAHAR RAILWAY STN,21.8217054,83.8533823
NARHAN RAILWAY STN,25.7637566,85.9585544
BELSONDA RAILWAY STN,21.152248,82.0423696
BELTHARA ROAD RAILWAY STN,26.1258356,83.8446502
BELVANDI RAILWAY STN,18.7205346,74.5939242
BIMBARI RAILWAY STN,19.7514798,75.7138884
PARSODA RAILWAY STN,19.9402825,74.8724888
BAKHRABAD RAILWAY STN,22.099129,87.3401183
BENIGANJ RAILWAY STN,27.2959234,80.4521216
LAKHPAT NAGAR RAILWAY STN,25.293951,82.8142389
BEOHARI RAILWAY STN,24.0236967,81.3784155
LAMBIYA RAILWAY STN,25.634134,74.3959164
BRAHMAPUR RAILWAY STN,19.3149618,84.7940911
BERMO RAILWAY STN,23.7994757,85.9457837
BESROLI RAILWAY STN,26.9982755,74.5586585
PRANPUR ROAD RAILWAY STN,25.9644427,85.2722472
BETAVAD RAILWAY STN,21.1661308,74.9085084
B CEMENT NAGAR RAILWAY STN,15.4575887,78.1518436
BETAMCHERLA RAILWAY STN,15.4575887,78.1518436
BETHUADAHARI RAILWAY STN,23.5989344,88.3973179
BETNOTI RAILWAY STN,21.7399401,86.8431671
BETTIAH RAILWAY STN,26.8025577,84.520147
BETUL RAILWAY STN,21.9011601,77.8960201
SANKOPARA RAILWAY STN,22.5332356,88.3459362
BHABHAR RAILWAY STN,24.0563778,71.6020669
AHRAURA ROAD RAILWAY STN,25.1939155,83.0180101
BHABTA RAILWAY STN,23.9883062,88.2485521
BHACHAU BG RAILWAY STN,23.2930388,70.339045
BHADAN RAILWAY STN,26.9746055,78.7532884
BHADER RAILWAY STN,21.3742429,70.9413053
BHADOHI RAILWAY STN,25.3804531,82.5676981
GOGAMERI RAILWAY STN,29.1050865,75.1698346
BHONRA RAILWAY STN,29.1050865,75.1698346
BHADRACHALAM RD RAILWAY STN,17.670563,80.893677
BHADRAK RAILWAY STN,21.0573616,86.4962996
BHADRAVATI RAILWAY STN,13.8275718,75.7063783
BHADRESHWAR RAILWAY STN,25.1612597,88.4197886
BHADRI RAILWAY STN,25.6817477,81.5623849
BHADROLI RAILWAY STN,26.2566272,78.2625648
BHADWAD RAILWAY STN,21.3130758,74.103441
BADWASI RAILWAY STN,27.3088913,73.6712801
BHAGA JUNCTION,23.8775572,86.8797372
BHAGALPUR RAILWAY STN,25.2371958,86.9745702
BHAGWANPUR RAILWAY STN,25.2371958,86.9745702
BHAGEGA RAILWAY STN,27.6700159,75.7458708
PIRTHIGANJ RAILWAY STN,25.8595094,82.0052883
KHUDIRAM B PUSA RAILWAY STN,25.9150897,85.6768759
LOKVIDYAPTH NGR RAILWAY STN,27.1700835,83.3121281
MADHOSINGH RAILWAY STN,25.2405536,82.4095853
KACHHWA ROAD RAILWAY STN,25.2515309,82.7102759
BHESLANA RAILWAY STN,27.0586988,75.2947942
SANODIYA RAILWAY STN,27.0586988,75.2947942
MOTA RAILWAY STN,27.3015103,79.2535725
BHAINSWAN RAILWAY STN,29.0927225,76.6740244
RUKHI RAILWAY STN,29.0927225,76.6740244
BHAIROGANJ RAILWAY STN,27.1483109,84.242368
MUHAMMADGANJ RAILWAY STN,24.4387213,83.8658569
BHAKARAPET RAILWAY STN,14.4159528,78.9571069
BHAKRAULI RAILWAY STN,28.2790109,78.4666693
BHALEJ RAILWAY STN,22.6348036,73.0309303
THAPAR NAGAR RAILWAY STN,23.7780778,86.7032767
BHALKI RAILWAY STN,18.0503666,77.2183652
BHALULATA RAILWAY STN,22.2635993,85.0181487
SRIKRISHN NAGAR RAILWAY STN,25.8874443,82.4441313
BHALWANI RAILWAY STN,19.1163271,74.5477929
MAKRANDPUR RAILWAY STN,28.2089846,79.2983146
BHANAPUR RAILWAY STN,15.3874478,76.0384656
RAGHOULI HALT RAILWAY STN,25.1649841,79.8464804
BHANDAK RAILWAY STN,21.177658,79.6570127
JAGATBELA RAILWAY STN,27.0551957,78.6370367
BHANDARTIKURI RAILWAY STN,23.4315974,88.3372909
PURBASTHALI RAILWAY STN,23.4315974,88.3372909
NAVALGAON RAILWAY STN,19.8088639,77.142764
MALSAILU RAILWAY STN,19.8088639,77.142764
BHANDU MOTIDAU RAILWAY STN,23.7017806,72.3876866
BHANDUP RAILWAY STN,19.1623701,72.9376316
DIYATARA ROAD RAILWAY STN,27.6847354,72.7924612
KATHAL RAILWAY STN,22.8785488,72.9704161
PALAMPUR HMCHL RAILWAY STN,32.0791464,76.5090789
SULAH HMCHL PDH RAILWAY STN,32.0791464,76.5090789
PAROR RAILWAY STN,32.0791464,76.5090789
BHANSI RAILWAY STN,18.8209922,81.3329166
TAKHA RAILWAY STN,27.1436905,78.7802054
BHANVAD RAILWAY STN,21.9290403,69.7837951
BERAWANYA RAILWAY STN,23.4058816,75.2158171
RUNKHERA RAILWAY STN,23.4058816,75.2158171
CHAURE BAZAR RAILWAY STN,26.4808581,82.1264794
BHARATGARH RAILWAY STN,31.0943186,76.6143443
BHARATPUR JUNCTION,27.2151863,77.5029996
BHADANPUR RAILWAY STN,24.1706071,80.6853986
GOVINDNAGAR RAILWAY STN,25.5999695,83.9836854
RAGHUNATHPUR RAILWAY STN,25.1906761,83.6162183
TANTPUR RAILWAY STN,26.936968,74.1790427
BHAROLI RAILWAY STN,31.2405727,75.8860726
BHARTHANA RAILWAY STN,26.7524711,79.2197376
KULWA RAILWAY STN,27.9658123,78.0045542
BHALUI RAILWAY STN,21.7051358,72.9958748
BHARUCH JUNCTION,21.7051358,72.9958748
GHATPINDRAI RAILWAY STN,22.9407739,79.2711901
BHARWARI RAILWAY STN,25.5597967,81.4855648
BHASILA RAILWAY STN,22.6761465,88.6502978
PARMALKASA RAILWAY STN,21.2126911,81.6215428
BHATAPARA RAILWAY STN,21.7370549,81.947318
BHATEL RAILWAY STN,22.1551124,69.4963305
DUGDOL RAILWAY STN,24.6226934,72.0586677
MARWAR RATANPRA RAILWAY STN,24.896885,72.0053333
BHATINDA JUNCTION,30.210994,74.9454745
BHATIYA RAILWAY STN,22.0896269,69.2788136
CHITRAPUR RAILWAY STN,13.999345,74.5407673
BHATNI JUNCTION,26.3767139,83.9347281
BHATPAR RANI RAILWAY STN,26.3087219,84.0312817
BHATSAR RAILWAY STN,23.6385019,72.0612601
BHATTIPROLU RAILWAY STN,16.1038105,80.7845272
BHAVNAGAR TRMUS RAILWAY STN,21.232986,70.508644
BHAWANI MANDI RAILWAY STN,24.4054876,75.8214371
BHAWANIPATNA RAILWAY STN,19.9074279,83.1641562
MAHADEVA BUZRUG RAILWAY STN,27.4876206,82.846561
BHAILI RAILWAY STN,22.2895691,73.1297692
BHAYAVADAR RAILWAY STN,21.6975888,70.9955445
BHAYNA RAILWAY STN,23.3109792,88.6386077
BHERAGHAT RAILWAY STN,23.1305898,79.8023574
BELRAYAN RAILWAY STN,28.3847436,80.9235387
BHEDIA RAILWAY STN,23.5887916,87.7098723
BHIKAMKOR RAILWAY STN,27.0238036,74.2179326
GAGARIYA RAILWAY STN,25.7094839,70.7941564
BHEJA RAILWAY STN,19.4402299,82.4942263
BELAKOBA RAILWAY STN,26.591367,88.5886864
BHARMAR RAILWAY STN,32.1751977,75.9477755
BHESANA RAILWAY STN,23.4893457,72.3414726
BHIGWAN RAILWAY STN,18.2989478,74.7542571
A N DEV NAGAR RAILWAY STN,26.7553148,82.1903963
BHILAD RAILWAY STN,20.2767183,72.885432
BHILAI RAILWAY STN,21.1938475,81.3509416
BHILAINAGAR RAILWAY STN,21.1938475,81.3509416
BHILDI RAILWAY STN,24.1954097,72.0271421
BHILAVDI RAILWAY STN,20.0095754,77.6593394
BHILWARA RAILWAY STN,25.3407388,74.6313183
BHIMADOLU RAILWAY STN,16.8108022,81.2636995
BHIMAL RAILWAY STN,24.7638997,73.9183464
BHIMANA RAILWAY STN,24.5827555,72.9017603
BHIMASAR RAILWAY STN,23.1919624,70.1649298
BHIMAVARAM TOWN RAILWAY STN,16.544893,81.521241
BHIMAVARAM JUNCTION,16.544893,81.521241
BHIMGARA RAILWAY STN,23.738792,87.2835919
BHIMRANA RAILWAY STN,22.3617193,68.9791138
BHIMSEN RAILWAY STN,26.4226298,80.2181886
BHIND RAILWAY STN,26.5637768,78.7860916
BHIRA KHERI RAILWAY STN,28.3227338,80.4827074
TEHARKA RAILWAY STN,25.3422828,78.9373099
RAM CHAURA ROAD RAILWAY STN,25.6053457,81.6897872
BHIWANDI ROAD RAILWAY STN,19.2812547,73.0482912
BHIWANI RAILWAY STN,28.7974684,76.1322058
BHIWAPUR RAILWAY STN,20.764724,79.5195939
CHAUNRAH RAILWAY STN,26.2017076,79.8156667
BHOGPUR SIRWAL RAILWAY STN,31.5513951,75.6409015
BHOJIPURA JUNCTION,28.5155022,79.456325
BHOJO RAILWAY STN,27.0778079,95.033851
BAMIANA RAILWAY STN,28.8050495,77.6249734
BHOJUDIH JUNCTION,23.6424192,86.4465631
BHOKAR RAILWAY STN,19.2209586,77.6701282
LAKSWA RAILWAY STN,27.0064437,94.8507672
BHOMA RAILWAY STN,22.1684535,79.6909019
CHOUPALE RAILWAY STN,21.3299651,74.2795524
BHONE RAILWAY STN,21.3299651,74.2795524
BHONGAON RAILWAY STN,27.2554043,79.1722772
BHUPALSAGAR RAILWAY STN,24.8561415,74.209128
BHOPAL JUNCTION,23.2599333,77.412615
S HIRDARAMNAGAR RAILWAY STN,23.2599333,77.412615
HABIBGANJ RAILWAY STN,23.2599333,77.412615
BHOPALKA RAILWAY STN,22.1265683,69.3652295
JORA ALAPUR RAILWAY STN,24.883333,80.1
SIKRODA RAILWAY STN,24.883333,80.1
NEW GITLDADA JUNCTION,26.0256689,89.4765807
TIN MILE HAT RAILWAY STN,26.391051,88.2509857
SALBARI RAILWAY STN,26.5431477,89.0585408
KHALAIGRAM RAILWAY STN,26.5431477,89.0585408
SIMBHOOLI RAILWAY STN,28.7690637,77.9989283
BHUBANESWAR RAILWAY STN,20.2960587,85.8245398
MANCHESWAR RAILWAY STN,20.2960587,85.8245398
BANI BIHAR RAILWAY STN,20.2960587,85.8245398
LINGARAJ TMP RD RAILWAY STN,20.2960587,85.8245398
BHUDPUR RAILWAY STN,27.5705886,80.0981869
BHUJ RAILWAY STN,23.2419997,69.6669324
NEW BHUJ RAILWAY STN,23.2419997,69.6669324
BHULANPUR RAILWAY STN,25.2815185,82.9551311
CHHUCHHAPURA JUNCTION,22.2174432,73.5918017
SATHIN ROAD RAILWAY STN,26.4939475,73.5011
BHUSANDPUR RAILWAY STN,19.9271304,85.4981311
BHUSAVAL JUNCTION,21.0417707,75.7875517
BHUTESHWAR RAILWAY STN,27.5705886,80.0981869
BHONGIR RAILWAY STN,17.5078,78.8802
YADADRI RAIGIR RAILWAY STN,17.5078,78.8802
BIYAVRA RAJGARH RAILWAY STN,23.9185649,76.9113222
CHARLAPALLI RAILWAY STN,17.4723432,78.797425
BIBINAGAR RAILWAY STN,17.4723432,78.797425
BIKKAVOLU RAILWAY STN,16.9609832,82.0484013
BICHPURI RAILWAY STN,27.1740258,77.9138889
BIDADI RAILWAY STN,12.7968835,77.3838303
BIDAR RAILWAY STN,17.9103939,77.5199079
THAWE JUNCTION,26.443655,84.387058
BIDHAN NAGAR RAILWAY STN,23.5177518,87.3459743
BIGGA RAILWAY STN,28.0636497,74.1425272
BIGGABAS RAMSAR RAILWAY STN,28.0636497,74.1425272
BIGHAPUR RAILWAY STN,26.3482648,80.6562753
BIHAR SHARIF RAILWAY STN,25.9644427,85.2722472
VIJAPUR RAILWAY STN,23.5609405,72.7510921
VIJAYAPURA RAILWAY STN,16.8301708,75.710031
IBRAHIMPUR RAILWAY STN,16.8301708,75.710031
BIJNI RAILWAY STN,26.4943855,90.7010319
BEJNAL RAILWAY STN,24.9621542,73.9308385
BIJNOR RAILWAY STN,29.3731673,78.1350904
BIJOOR RAILWAY STN,13.8426019,74.6254036
MANGLIYA GAON RAILWAY STN,22.8318785,75.9129349
